,Unnamed: 0,STREET,AREA,road1,road2,gdp,price,pop,poi,build,access,ln_access,ln_road2,ln_gdp,ln_price,ln_pop,ln_poi,ln_road1,ln_build
56,56,曹杨新村街道,普陀区,0.503269383,132,96.47389502,55035,42644.60639,245,0.887228451,0.16154519,-1.8229703612186434,4.882801922586371,4.569272453820904,10.915724625457493,10.660656082789169,5.501258210544727,-0.6866296995556586,-0.11965277515537776
57,57,桃浦镇,普陀区,0.276433371,360,226.6648615,52129,11081.61522,541,0.762934685,1.313136045,0.27241820381449994,5.886104031450156,5.423472545499742,10.861476694765958,9.313042727655038,6.293419278846481,-1.285785459933602,-0.2705828542451712
58,58,甘泉路街道,普陀区,0.363247883,56,115.6786467,46806,45435.79797,133,0.901821919,0.681522141,-0.3834265397452674,4.02535169073515,4.750816059690573,10.753766678816367,10.724055574867265,4.890349128221754,-1.012669804490916,-0.10333820745775636
59,59,真如镇街道,普陀区,0.406220635,242,72.78180971,46415,11214.8972,334,0.874849806,0.619958061,-0.478103446779315,5.488937726156687,4.287466057359896,10.745377961834032,9.324998280617157,5.811140992976701,-0.9008588310276604,-0.1337030576438333
60,60,石泉路街道,普陀区,0.366548254,89,115.8178976,52179,31101.18926,292,0.891885128,0.342628484,-1.071108555859263,4.48863636973214,4.752019109327588,10.862435394076263,10.345001337307583,5.676753802268282,-1.003625104657674,-0.11441793496407683
61,61,长寿路街道,普陀区,0.447068752,122,128.9485029,66033,29740.61484,420,0.832645596,0.140296374,-1.963998136826374,4.804021044733257,4.85941312233363,11.097909896050213,10.300268893640391,6.040254711277414,-0.8050428885894814,-0.18314718232893704
62,62,长风新村街道,普陀区,0.342494538,125,124.6770622,59392,19488.18903,1761,0.794315091,0.299492537,-1.2056657799340915,4.8283137373023015,4.825726891900967,10.991914816145872,9.877563870277852,7.473637108496206,-1.0714995688522744,-0.2302750564048108
63,63,五角场街道,杨浦区,0.358997562,277,258.6310577,61406,19430.76322,565,0.85902052,0.149074267,-1.9033106609731492,5.6240175061873385,5.555402558507687,11.025262829230666,9.87461282209411,6.336825731146441,-1.0244396816032688,-0.15196246904105923
64,64,长海路街道,杨浦区,0.284606847,200,298.3760388,64943,18726.90355,616,0.762184212,0.654914627,-0.42325039229995604,5.298317366548036,5.69835456617786,11.08126524107888,9.837716461429522,6.423246963533519,-1.2566465352883047,-0.27156700448034155
65,65,四平路街道,杨浦区,0.370796608,105,165.216499,64829,34974.47821,191,0.860011404,0.134499722,-2.0061931468568774,4.653960350157523,5.10725672898127,11.079508313092495,10.462373880480293,5.25227342804663,-0.9921015931208435,-0.15080962935738657
66,66,大桥街道,杨浦区,0.41214598,155,170.4824633,68371,21605.80433,140,0.80818734,0.514833192,-0.6639123298141473,5.043425116919247,5.1386324368882255,11.13270403709896,9.980717276555259,4.941642422609304,-0.8863776720009063,-0.2129613908999475
67,67,定海路街道,杨浦区,0.282824735,99,160.1632469,61406,14245.14611,180,0.661716783,0.427377708,-0.8500870946870867,4.59511985013459,5.076193588213567,11.025262829230666,9.564171503811664,5.19295685089021,-1.262927884145207,-0.41291763482800997
68,68,平凉路街道,杨浦区,0.410321127,155,103.2350635,84151,17969.14792,174,0.76314586,0.317512169,-1.1472391338248178,5.043425116919247,4.637008557938121,11.340368083089638,9.796411561847606,5.159055299214529,-0.8908151892681248,-0.2703060995194265
69,69,延吉新村街道,杨浦区,0.337344393,47,151.7584391,44336,43243.5974,127,0.817197028,0.946402946,-0.0550868534741152,3.8501476017100584,5.02229004025494,10.69955226710276,10.674604464407249,4.844187086458591,-1.0866509327671485,-0.20187505285389798
70,70,控江路街道,杨浦区,0.592643005,83,183.7260236,48536,47915.30487,166,0.906243702,0.37428263,-0.9827440717742758,4.418840607796598,5.213445645769669,10.790061069622134,10.777190249483281,5.111987788356544,-0.5231630764453749,-0.09844702235464187
71,71,新江湾城街道,杨浦区,0.277913972,190,124.0272209,94540,7910.641265,717,0.614144674,0.27353329,-1.2963319460628415,5.247024072160486,4.820501064900401,11.456778304347228,8.97596412764004,6.57507584059962,-1.2804436664194432,-0.487524753183135
72,72,殷行街道,杨浦区,0.177180698,79,326.2145067,43712,19159.96935,513,0.65001827,0.577668704,-0.5487547511087768,4.3694478524670215,5.787555160994517,10.685377942930462,9.860578451836725,6.240275845170769,-1.7305851745094534,-0.4307548087951603
73,73,江浦路街道,杨浦区,0.396553762,79,147.3522606,68024,35570.10769,139,0.896296812,0.340632844,-1.076950085572894,4.3694478524670215,4.992826050769448,11.127615863065628,10.479260892489226,4.9344739331306915,-0.9249436556739523,-0.10948365746995306
74,74,长白新村街道,杨浦区,0.299468241,95,131.8671799,44401,24133.4231,112,0.845971807,0.274251701,-1.2937089774759316,4.553876891600541,4.881795203135563,10.70101727068921,10.09135300931204,4.718498871295094,-1.2057469071160563,-0.1672692449903076
75,75,中山街道,松江区,0.20926367,412,145.8020399,27216,1224.664325,936,0.65433289,3.710538167,1.3111769245899443,6.021023349349527,4.98224981056036,10.211560314635642,7.110422065020212,6.841615476477592,-1.5641602431920085,-0.4241390509084014
76,76,佘山镇,松江区,0.188661038,880,155.2674334,21384,780.1379722,884,0.262768736,11.06890379,2.4041397165236313,6.779921907472252,5.045149006940827,9.970398257818754,6.659470791476797,6.784457062637643,-1.6678033238143657,-1.3364809644409672
77,77,叶榭镇,松江区,0.23751553,1469,145.8820792,12267,679.5994124,418,0.162893396,12.8233553,2.551268141117762,7.292337176173877,4.982798618649438,9.414668009032752,6.521503525171153,6.035481432524756,-1.4375222681715554,-1.814659304404631
78,78,小昆山镇,松江区,0.183578476,443,71.69153652,14878,505.8740365,628,0.265307755,10.71010835,2.371188001121836,6.093569770045136,4.272372700470922,9.607638890751288,6.226287698573509,6.4425401664681985,-1.6951130407835542,-1.326864787206484
79,79,岳阳街道,松江区,0.305749058,150,192.5657675,19342,11508.12666,273,0.817947025,0.415831308,-0.8774756105775163,5.0106352940962555,5.260437744729638,9.870034176276908,9.350808730867387,5.60947179518496,-1.1849905853680887,-0.20095770609020572
80,80,新桥镇,松江区,0.19617477,391,138.5154952,41048,1324.220752,800,0.594700551,1.211866928,0.19216208623963088,5.968707559985366,4.930982198069799,10.622497392621801,7.18857945371669,6.684611727667927,-1.6287493333918692,-0.5196972757524464
81,81,新浜镇,松江区,0.186083781,600,73.07295631,12267,550.8302467,339,0.150554308,11.4900011,2.4414771875960817,6.396929655216146,4.29145834358604,9.414668009032752,6.311426679471683,5.82600010738045,-1.6815582712006745,-1.8934314093857505
82,82,永丰街道,松江区,0.195472446,228,150.3968911,34154,2065.870367,467,0.429144317,0.781489256,-0.2465538771357747,5.429345628954441,5.013277740424434,10.438634988447184,7.633306901825208,6.1463292576688975,-1.6323358506663281,-0.8459620133616079
83,83,泖港镇,松江区,0.204315306,1168,112.3100212,11197,657.305526,479,0.175331209,23.873981,3.172789204827678,7.0630481633881725,4.721263093738171,9.323401164260197,6.488148942354227,6.171700597410915,-1.5880908607284494,-1.7410784709555176
84,84,泗泾镇,松江区,0.196522086,293,217.3305333,29651,3065.284203,1724,0.623225257,1.381786088,0.3233769289946636,5.680172609017068,5.3814193895865925,10.297251130669952,8.027895569357069,7.452402451223638,-1.6269804570423196,-0.4728472573264218
